time,Okanagan-Similkameen_1,CentralOkanagan_1,KootenayBoundary_1,CentralOkanagan_2,NorthOkanagan_1,KootenayBoundary_2,Squamish-Lillooet_1,CentralOkanagan_4,CentralOkanagan_3,NorthOkanagan_2,CentralKootenay_1,KootenayBoundary_4,Okanagan-Similkameen_2,KootenayBoundary_3,NorthOkanagan_4,NorthOkanagan_3,Cariboo_1,Fraser-FortGeorge_1,CentralKootenay_2,Bulkley-Nechako_1,FraserValley_1,NorthernRockies_1,SunshineCoast_1,Thompson-Nicola_1,Thompson-Nicola_2,EastKootenay_2,GreaterVancouver_1,Nanaimo_1,EastKootenay_1,Squamish-Lillooet_2,FraserValley_2,Comox-Strathcona_1,SunshineCoast_2,CowichanValley_1,Columbia-Shuswap_2,Columbia-Shuswap_1,Bulkley-Nechako_2,PeaceRiver_2,NorthernRockies_2,PeaceRiver_1,Stikine_1,Fraser-FortGeorge_2,Cariboo_2,Skeena-QueenCharlotte_1,Stikine_2,CentralCoast_2,Alberni-Clayoquot_1,Kitimat-Stikine_2,Kitimat-Stikine_1,Alberni-Clayoquot_2,CentralCoast_1,MountWaddington_2,Comox-Strathcona_2,PowellRiver_2,PowellRiver_1,MountWaddington_1,Capital_2,Capital_1,CowichanValley_2,Nanaimo_2,GreaterVancouver_2,Skeena-QueenCharlotte_2
2023-05-19 21:00:00,0.10061686149573217,0.11788926389235638,0.0,0.11541947095324745,0.047694213805497786,0.0,0.25909337105026403,0.33984496425773975,0.20390697855464385,0.18849191144460398,0.0,0.0,0.20795862038432503,0.0,0.0423751854489033,0.05817216904896627,0.20957721491999864,0.2617088849656371,0.0,0.33814053371856123,0.2906844847684773,0.1768042652618989,0.25228012596481864,0.22973554255996806,0.23013657327768253,0.0,0.2593145897476643,0.27894988442012847,0.0,0.24658287187342356,0.2740381446375495,0.2629188934358059,0.24488939401959886,0.2685161026669453,0.12125928798063218,0.11862321650279235,0.3179372533496408,0.2456276302646722,0.20692056569571554,0.2451769125431688,0.2361700468750973,0.2485162639457068,0.26017345481499005,0.13348792701978984,0.19248598583363175,0.2474955594225887,0.29578635985088836,0.19224867380864277,0.1922461625777768,0.296991801289905,0.24709585101166087,0.22196686374923588,0.28276005335370924,0.27694655688293107,0.276533233006047,0.22273449755473784,0.2635364956577483,0.26243518801858845,0.2718505159582319,0.2691834488884403,0.26121316975244396,0.14292744320070008
2023-05-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200438443370941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011994366272060075,0.02847801071414478,0.08130894526689528,0.028308498745608205,0.08760688159160077,0.0,0.0,0.02393043314155429,0.09090538702958935,0.0,0.0,0.03868027733921055,0.03841166430213269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029128356323677836
2023-05-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010110629939072139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-20 06:00:00,0.28414552260926,0.2922327445643832,0.2670664381812176,0.29854002931948914,0.2931670432572647,0.2612189812649279,0.1930571289788686,0.2752363284288432,0.2857419070599153,0.28165114853733647,0.20894956763557565,0.20922942437680728,0.2557199784492897,0.2277064978323472,0.27003837171061135,0.27919503382774863,0.1768285916487843,0.1679551741058689,0.19437087427223743,0.0623586135496098,0.16701668267595335,0.16503613541165424,0.0,0.22246434139159335,0.22389769516529295,0.3225256081804656,0.0,0.0,0.32280139626196147,0.020356557139992695,0.0928481059806422,0.0,0.0,0.0,0.2817379431028459,0.2828644471971384,0.039504960861805945,0.07855683457269029,0.11808326002413203,0.07839637073211086,0.08306320830524286,0.22549971447652975,0.0931624618858543,0.0,0.03364251018048963,0.0,0.0,0.0034498166799310855,0.003425859619653786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-20 07:00:00,0.4922966455187541,0.48998591369070876,0.4883678381612004,0.5009719030865563,0.48157448400972414,0.48816118976439093,0.3314601593239338,0.4916041227747791,0.4924120924833016,0.462166848977469,0.3783917809650977,0.405075317794487,0.4838397433373507,0.423891003745149,0.4221674367506714,0.4326650668577492,0.34950025903444515,0.27191025093812204,0.34487941223201984,0.2713357426220546,0.41649700702294296,0.2695315039457657,0.1475986987836399,0.39633423680773205,0.39911869201914457,0.5095780300317612,0.27272332061412524,0.20146577115025507,0.510130232381478,0.14778605571808,0.3751454701143201,0.28536768471538526,0.10788744347191301,0.1987764027763033,0.4578329016434564,0.4594379716951299,0.3174393876945181,0.18534337055015598,0.22282288998564379,0.18512096210448956,0.15919685898714822,0.35006915246721426,0.274251529380013,0.04622204592353013,0.06764436195923307,0.17125887313564528,0.2245073196103072,0.13074762839870788,0.13010075329174942,0.22521879558835498,0.16935651983681332,0.061883847378792343,0.16660353283774124,0.1229427884718473,0.12829649352429506,0.06330413664337077,0.21358505740518124,0.2131839190763306,0.16436890392277181,0.19436436763894568,0.29280318232031277,0.06406365696445089
2023-05-20 08:00:00,0.5395936813510223,0.5585614231373924,0.6032171349458806,0.5953248979617846,0.5951260780576335,0.6011813674798624,0.48356727204115807,0.6017716718430468,0.5916349517850442,0.5914958879576615,0.579023543400125,0.5584654657217326,0.5687303859093235,0.565894516407975,0.548846452027167,0.5574224855820105,0.4682802165146616,0.3803105812615862,0.5370201880161837,0.43210695998199683,0.560446619542727,0.3320779009634683,0.27054063084523805,0.5618637355038627,0.5654251229299014,0.6588629039600704,0.39690901610951274,0.33450251456640445,0.6593627576169949,0.30282349108180684,0.5252070371919999,0.47327650613875794,0.26211742211898414,0.2770474394698652,0.5809514440942167,0.5830798268364522,0.5155898862420161,0.309930737318867,0.3061662194996459,0.3097044411150717,0.3104087603179584,0.4777741524100286,0.4407038996946128,0.10976876846297626,0.1504785452389072,0.2899849028279561,0.35594192408873165,0.2179160925263459,0.2170236155691173,0.3526807461525014,0.28663418862383483,0.1587560974203533,0.34421590515696104,0.33050532222538426,0.3308839616286225,0.1615875002005848,0.2849379219554316,0.2816389925995517,0.22813220047965688,0.27264546958162156,0.4106272512324685,0.12035188864181309
2023-05-20 09:00:00,0.6919983751376365,0.6785925278507454,0.6861617870237181,0.6791148949223432,0.6849556077064156,0.6855430082372896,0.5644712939305397,0.6723942806476794,0.6773052709499157,0.6868366306706292,0.671696051124445,0.6633052130746288,0.7042142319548147,0.6674653699622523,0.6876559292851633,0.6893292323442803,0.5347991995661076,0.49402723524947534,0.6815594060718317,0.5970625897286083,0.6399230469434212,0.43524676745329577,0.5061018518833659,0.6370448103483438,0.6391804690540576,0.7183354380389676,0.5430365607073636,0.5213636248020402,0.7183197952134959,0.5021533561614743,0.5888165609256549,0.5974511542002406,0.5094229776361191,0.42123583840177914,0.6890733765115069,0.6896959058269111,0.6701653259589947,0.4573263431077112,0.41990382362554074,0.45714589533535843,0.44798048785861194,0.5923416125110226,0.5631126344428226,0.2603974604649638,0.25039252954684976,0.4313034641579035,0.47342054249788673,0.3281623783872109,0.32717352399549887,0.46466233427586356,0.42580601854877814,0.31821522904950084,0.5407931686300669,0.5814278491335401,0.5787754049138994,0.32443264797294485,0.4114756067073541,0.40881600564351794,0.37184152293000955,0.4526817166080989,0.5391925391373997,0.26691484318669373
2023-05-20 10:00:00,0.7026971660541477,0.6994580943726785,0.7331447759240229,0.7011115673271546,0.7065747419055919,0.7307851499044938,0.6562213402810279,0.7075644222793983,0.699384747129187,0.7099825466140768,0.7283822366625546,0.7341642685649347,0.7303494984808571,0.7304923867487818,0.7335834589353197,0.7351481080265215,0.623586139075035,0.5386118943729555,0.7470014128492525,0.6760010626071619,0.6949319897389903,0.49868594499049934,0.6338368102529597,0.6890782238123908,0.6890342953431062,0.7606205186873946,0.6150644594649605,0.6312593348980934,0.7605019999098549,0.6258019763819962,0.6578594696082375,0.6981299035058396,0.6398455597786654,0.5407251717103919,0.7365599814599417,0.7369799768105041,0.7379055152123108,0.578482320833721,0.5034760049604546,0.5782481838533647,0.4875314113705242,0.6493114381154866,0.6883673175858909,0.4455407827810577,0.30200446490548744,0.5597997202289906,0.5961944453387347,0.4395805577085854,0.43931092719422415,0.5901778852294859,0.5534369755248205,0.4884996613166465,0.6814131355957562,0.6982534633406683,0.6946496872036942,0.49501513068794184,0.5276097532739271,0.5227493464196697,0.5187224613033122,0.5878042435933084,0.6097029016917329,0.4391628135993344
2023-05-20 11:00:00,0.7105420965607725,0.7072146411209839,0.7417020750738104,0.7144150181047575,0.7331837022120195,0.7381778806820535,0.7261062757938878,0.7175552541540733,0.7141845949901215,0.7374423687703378,0.7310679084363426,0.7528056996281633,0.7424721198052949,0.7479603873493286,0.7542731976755334,0.7533411756181707,0.6648785155573823,0.6188405875365638,0.7488084725195769,0.7316591842495754,0.7277210975658359,0.5383274592056521,0.7331376303705025,0.7089842857460441,0.7096859840288998,0.7570354173649934,0.6961277633841813,0.7066797720881312,0.7565558569279416,0.7503377099939603,0.7120567404284814,0.7420981549394143,0.744141280071704,0.6301991528072577,0.722873978066124,0.7231996089751848,0.7651030874412846,0.6220873855013307,0.5258512005792724,0.6218265119470572,0.5588956681099955,0.6517656851601087,0.7335474728435503,0.4720838234648305,0.3852240884835393,0.6361404322662038,0.6495155491016156,0.5127284054845073,0.5124062346491678,0.643444375450396,0.630824888907738,0.5215704456148674,0.7390934976892349,0.7851006527010299,0.7802294044204946,0.5297414138719804,0.6095106220878252,0.601867473770257,0.6095260533853383,0.6823374134004098,0.6851340371478137,0.48041059374667777
2023-05-20 12:00:00,0.7069231070359854,0.689251665451692,0.6862599581323762,0.6821554359736745,0.685938242514645,0.6925183438687403,0.7527901479027636,0.7032557816770089,0.7012118972954811,0.7026611659671934,0.6827670537223307,0.6890204084811676,0.6973354414247916,0.6873154888205266,0.6985109886279511,0.7020677060646795,0.7365929195158681,0.6293448423465084,0.6844308789974121,0.7821940514365309,0.6357482738906508,0.5897446033839598,0.7252346357203779,0.6598769905591169,0.6602623060006153,0.7593459115162693,0.6663842917416832,0.7331764109486555,0.7591771979823887,0.7230260753151936,0.6475366228715422,0.7292313719719922,0.7322079082428101,0.6791986380156547,0.7001378930222645,0.701278316438325,0.7397376143274053,0.6367932578401497,0.5768724712296494,0.6369283023627471,0.49966392048605773,0.6268928395803399,0.7478504917114416,0.47571446549398816,0.41997169450914357,0.6413192913408673,0.7000332968350812,0.525088321242111,0.5250707164661557,0.695770557287843,0.6376176140442718,0.5528505258879194,0.7282558372845342,0.7983298954422412,0.7944574549508284,0.5583594947691517,0.6661466555766229,0.6685007338334669,0.6653105421530957,0.7006795540056928,0.6614671403778315,0.4705974850704673
2023-05-20 13:00:00,0.7182549058515405,0.7374281119231143,0.6775019558798138,0.7428092459878476,0.7284486232901761,0.6700358073501231,0.7507730224679224,0.7228489972187128,0.7265109477519923,0.7317660139755902,0.7077578506444205,0.6223490191242326,0.7191182568213772,0.638236615199361,0.7413342262601439,0.7474451919709092,0.7478512889890231,0.6877906378487098,0.714406551179328,0.7741760466876699,0.6738887548324203,0.5825847601160898,0.6811475996519396,0.7005405034849487,0.7005430630655329,0.768374634490556,0.689468414439315,0.7522799985320776,0.7685521117059695,0.7002612339648085,0.6700986699849832,0.7165958491978709,0.673763373504436,0.7309254309582991,0.7267951909430881,0.7278534199031752,0.733163062572614,0.6456964287977431,0.5443969510562692,0.6460040319954624,0.5074708564338667,0.6617176527820139,0.7390125014232498,0.5249079514361763,0.4346411512942744,0.5939079555149488,0.7124296375271,0.5382970319860799,0.538759039897764,0.708750345059177,0.5909134214316341,0.5751449849810867,0.7056103286466517,0.7516792170230593,0.7505445652289404,0.578947431512806,0.7226232319175525,0.7265955778595463,0.7122585037107247,0.7267599274842143,0.6899606725895522,0.5077676630177754
2023-05-20 14:00:00,0.5949120408039285,0.6201401139615726,0.6150251844330469,0.6640661651700023,0.6806833379433925,0.6032455707854852,0.7031627520830862,0.6470317767385961,0.6472769377638334,0.69578737792771,0.6914066418379048,0.5488473785460246,0.6441359708490976,0.5608256142982769,0.6985075823382229,0.704526332340605,0.7277862954171874,0.7176696826662468,0.6860220348545615,0.7464594940778886,0.6420877150480222,0.5648268464055423,0.7260834259003031,0.6697052884829814,0.6715428484929784,0.7608499289298105,0.7228292251862489,0.7587557546206986,0.7600211567931575,0.6775465602276205,0.6254090797826506,0.6640384639479315,0.6953897737887843,0.7536981110352784,0.7280242563822406,0.7280171865361852,0.7020932513535558,0.6929808990363013,0.5522178783261502,0.6932479828801557,0.5105458643649896,0.6332680276237778,0.7025539268786906,0.5462915064044013,0.4901956819080809,0.5906022537565798,0.7588498588168863,0.558135578531161,0.5585242230630785,0.7594053958627978,0.5891386790607585,0.600293539853779,0.6883329114712458,0.7239928702910302,0.7260439567551271,0.6021593008390652,0.7508053197897735,0.7502668914173696,0.7546685839583716,0.7625372793534444,0.7157090870138484,0.561687125138071
2023-05-20 15:00:00,0.3799616237156547,0.40803946174017863,0.4571744908861781,0.5071693987761337,0.5839474487656966,0.4425845609630006,0.7067474937903847,0.5694004462014178,0.5478908617504235,0.651038422707318,0.6634178360178414,0.4541905356551961,0.51293540120324,0.4542808989384059,0.6646648590413273,0.6744179080752946,0.7191020373719307,0.7093139216792892,0.6670239729930203,0.7220065626796326,0.6207643203883885,0.5792888684304169,0.7054094350097507,0.6560751230347784,0.6581734786449793,0.7525291397429226,0.742436169196999,0.7640641571323009,0.7526503777065078,0.6810678435469723,0.6710592806027738,0.692055136238918,0.6770846699674302,0.7451614700614095,0.7120914588287651,0.7130759631647992,0.6646425776229037,0.6798364333670677,0.5617930240023251,0.6803206480551199,0.49723341660090653,0.6336534930360059,0.705230423257725,0.5626225111153719,0.4741435744530863,0.608644362930495,0.7401215071882002,0.564155780253606,0.564460614987076,0.73831836871182,0.6063735445570275,0.5924438811394769,0.6983653556446677,0.708480659433777,0.7117720753936455,0.5950960707821094,0.7343116324663292,0.7362938950987657,0.7339519943839029,0.748390119499147,0.7363349969543028,0.5763822899657243
2023-05-20 16:00:00,0.4192292928955023,0.3912159780706803,0.46050993270246315,0.4003516452752311,0.39882588527575197,0.4655973060936947,0.6868831849841397,0.44460441631026715,0.42596370064767797,0.4504517988443012,0.5393664321331354,0.3548068182734312,0.4877295567594308,0.35923795324480373,0.4736290434628921,0.4942057985910379,0.7030453700815098,0.7009825412340737,0.5098636362043586,0.6893087461032643,0.6217742168263768,0.5540032600387874,0.7403875956419952,0.6085323336063191,0.610836194316303,0.7047110560878123,0.7125008920743567,0.7432558084500438,0.7047957319530862,0.715585646858541,0.6757450184220768,0.6683633061964145,0.7278787383250075,0.6963588106306341,0.6694338197973708,0.6702743474256622,0.6537334513189383,0.6450096357379551,0.5535446355375853,0.6455468620860388,0.461347175693971,0.6064103174637119,0.6863081046736653,0.5440596620927727,0.4724401153077997,0.5517315302531072,0.708614364216658,0.5260050132657895,0.5262981382779875,0.7055308694238344,0.5489258985559643,0.5741557819581088,0.6636106793543523,0.7093053287953088,0.7124914785249202,0.5763211110082688,0.6810506689308007,0.6853869022422221,0.6885211015136649,0.7285694412758015,0.701442189764342,0.5629414964310573
2023-05-20 17:00:00,0.3806857804408336,0.374463132925588,0.49885519660783545,0.3788972172432829,0.38799321639193224,0.49725272092153894,0.6495264969674744,0.27776937555650855,0.30407433741852236,0.37200820060932427,0.3961928022815065,0.3949528604240009,0.38852203719397654,0.3944320271260359,0.4017724863427062,0.41271008093549433,0.6457677732544834,0.6130465516200595,0.36500022418908734,0.615455306963919,0.5312084049580907,0.5117469719309097,0.656250444566092,0.5180519132340629,0.5170108677874402,0.5972174191878997,0.6518915946768712,0.7350988841124798,0.5972447680129711,0.6122319720679824,0.5847212119508151,0.5792082102624626,0.6136137949057611,0.7011461646772235,0.5717511787928019,0.572328574301453,0.5648279110019053,0.5756570210919599,0.5214818007218094,0.5763624336892409,0.3998807154861811,0.534859541635621,0.6214469208199148,0.5156705682055501,0.4488241829744894,0.4724339938240354,0.6648334522923066,0.4991155853217924,0.4992545777207288,0.6600079490526145,0.4690896891252944,0.5083378316394359,0.5930622513637974,0.6405029542371269,0.6471634286436267,0.5108178588575848,0.6800173736098408,0.6807764036321152,0.6892099417583188,0.7251041963648261,0.6463822949786945,0.5465235739465237
2023-05-20 18:00:00,0.2079868182688114,0.23750934519927172,0.32741042481562127,0.2791988914319076,0.31313317714570943,0.33020398628139297,0.6202529717179635,0.2519988239869988,0.2543537963291099,0.2770821887738732,0.3075702797932637,0.456729850700081,0.28516382111602046,0.42726639257356674,0.2751968635867798,0.2685176136046349,0.5649750178214554,0.5749622854993655,0.25758908625251503,0.5959393023619524,0.45631125016041596,0.48713081399266345,0.6586045389313377,0.3788341724519063,0.37762797877709314,0.4612738997631439,0.6617384978271679,0.6895756919141819,0.46325273321267624,0.6190653148046558,0.5379518108210768,0.5308787361832532,0.6300784085441891,0.6739883512368263,0.36265557732055825,0.3665201786341208,0.5202024541949359,0.5178794040234523,0.49538528192237,0.5185140176342975,0.4203698685355484,0.45580124962467483,0.5454572066852844,0.5336927238046631,0.426106159877588,0.39615219591573336,0.5996342697353352,0.44459549853368086,0.44518060415455796,0.5935671854226136,0.3956056814107339,0.44518816799126837,0.5583018837856762,0.6360228974924527,0.6399933152283843,0.44588577484061515,0.6615814963166141,0.6640657625228283,0.6458197780790526,0.6901154641035024,0.6511021808074515,0.5343741805801474
2023-05-20 19:00:00,0.2571471896640056,0.2405152245177702,0.15323199014156302,0.23182371297844948,0.22996997507299674,0.16157259805796295,0.5706496509565204,0.3030162742442848,0.28443406173886326,0.21912790789551956,0.39535625491965526,0.3690901348825604,0.3791772158116786,0.34285974518098167,0.22706009608361713,0.2112087785797787,0.4665865563608934,0.5235741323302774,0.3654289742712817,0.4927651502141685,0.48055622679174376,0.4353126965842412,0.616556493062713,0.269614163740051,0.26627754088796574,0.3511439945358674,0.5733726358421445,0.6173908324268194,0.3492654769522523,0.6074718947169193,0.5183128982200775,0.44772583410280065,0.6099440619846201,0.5910684252522225,0.1909891336265015,0.192837267486605,0.45268382360445103,0.499269773667813,0.490253070973025,0.49978668345542576,0.4049125371475824,0.41687672144066423,0.46511403849336147,0.4614277574169801,0.4054033230924594,0.3296060494532389,0.5182279072281594,0.4503592900509183,0.4507703850296523,0.5112961909160364,0.3264119478366403,0.3691072913664061,0.4961776424903669,0.5895629178331612,0.5921292544818536,0.36975530252987976,0.5729838900477449,0.5761313970061346,0.5687435753040444,0.6148808864067984,0.5689606975201518,0.45401594266217987
2023-05-20 20:00:00,0.21313268174936545,0.16324671402780008,0.06709263998322483,0.12342841781796471,0.11880904815267794,0.07156191274653681,0.43562155399002145,0.1781773463767117,0.17723168435817188,0.17837644909650238,0.24600852126128256,0.1526130521987882,0.2835116360249355,0.1462148628220186,0.15755713139265048,0.15620194937878568,0.392428203988417,0.44724883868611676,0.20455747616543818,0.42776498258155116,0.3666275536324272,0.36016149309762113,0.4713423990090752,0.17354090399413935,0.17073565148729666,0.23302514182958917,0.45500161893387797,0.46086611527705806,0.22978205502987853,0.4464144562032385,0.40393264534099527,0.35175304546177216,0.46176973598437804,0.4472209136555636,0.06262350630955485,0.0635078142124159,0.39210043971684067,0.4987355482078975,0.40374562468327546,0.4991975829791293,0.40488429421015415,0.34844396302782904,0.37019495517158957,0.3401364292863944,0.371777352062952,0.26955071799117303,0.35984382678043864,0.39481430058286116,0.3937435673748497,0.3529406962711098,0.26593244424670914,0.2725883039874441,0.3718236990529124,0.4435970540473255,0.44544264043725335,0.2721165523813603,0.4382351741132587,0.4378100737682273,0.4236937417538875,0.47234052710280183,0.4633591790425758,0.33362338171270867
2023-05-20 21:00:00,0.09406835120069226,0.07746057854125123,0.0,0.07408354154776663,0.05272055680787643,0.0,0.30202826586155385,0.21242255520188827,0.20192047656592765,0.11305544213343609,0.0,0.0,0.14636842102998815,0.0,0.01772004265567759,0.029998671832869563,0.25748738223114037,0.28287164480246696,0.0,0.30463868009770606,0.2100490453088904,0.26198353104372524,0.275413797699479,0.10707503449283567,0.10532094764367593,0.0,0.2636993898564783,0.24753226973174855,0.0,0.29515372327348033,0.2589681263329591,0.16828476068028397,0.27658856511944274,0.23786748907658437,0.004124506472515916,0.004034843288330788,0.3007278186019625,0.372585111394599,0.3137500137910187,0.37280674852912726,0.3752595246030996,0.2151912109348461,0.2264172654641808,0.15414709902008236,0.2996791979327561,0.09872999713281373,0.16263099205548773,0.24668912912436683,0.24573353891647637,0.1575741454305923,0.09714194330831286,0.11609133547245488,0.1851946718028329,0.24885549259676645,0.24904357494191684,0.11574670199711214,0.23230231528338732,0.22713911629082276,0.23687581880006864,0.27004895371977433,0.26492862708372333,0.15182660871714898
2023-05-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05161514378867005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012943687850505354,0.07239435704152106,0.17010593948562863,0.07196343824960724,0.21729920536851702,0.0,0.0,0.01721023052933492,0.20058216855675173,0.0,0.0,0.08162442675939309,0.08105759046245285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02133637446668103
2023-05-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625786869641607e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
